Time ,Temp1,Temp2,Temp3,TCTemp3,,,외부 온도,23.9
474.61,19.73636327,19.94608842,24.85562616,28.86111738,,,,
474.709,19.79438844,19.93218635,25.19487051,29.20036173,,,,
474.809,19.84859124,20.03622038,25.1016276,29.10711883,,,,
474.909,19.75334991,20.35010595,25.47748294,29.48297416,,,,
475.01,19.62911119,19.68817045,23.82377577,27.82926699,,,,
475.109,19.78195998,19.76710496,22.78346014,26.78895136,,,,
475.208,19.86442152,20.36452583,25.28703235,29.29252357,,,,
475.31,19.72398963,20.26176764,25.61084112,29.61633234,,,,
475.41,19.72331264,20.07500141,23.81545103,27.82094225,,,,
475.508,19.72711816,20.01754088,24.36436447,28.36985569,,,,
475.608,19.79678258,20.01054755,25.06016361,29.06565483,,,,
475.709,19.86129928,20.16733104,25.27880719,29.28429841,,,,
475.81,19.73724314,20.16359434,25.19412687,29.19961809,,,,
475.908,19.7256306,20.03637869,23.93893068,27.9444219,,,,
476.009,19.82332229,20.35802297,24.55463316,28.56012438,,,,
476.109,19.74786941,20.27284795,25.0744248,29.07991602,,,,
476.21,19.74831105,19.87044448,24.42605956,28.43155078,,,,
476.308,19.82086052,20.16492098,24.86878016,28.87427138,,,,
476.41,19.84671555,20.34004163,25.30845987,29.31395109,,,,
476.509,19.81374538,20.26693892,25.02664132,29.03213254,,,,
476.609,19.76027595,20.0412794,24.57833445,28.58382567,,,,
476.709,19.75966095,19.96632324,24.05622111,28.06171233,,,,
476.81,19.89842084,20.16914219,24.46170584,28.46719706,,,,
476.909,19.84796711,20.20581053,25.54001845,29.54550967,,,,
477.009,19.80607847,19.96766243,24.35846557,28.36395679,,,,
477.109,19.88295902,20.09830327,24.01452729,28.02001851,,,,
477.21,19.87059542,20.14315244,24.54410213,28.54959335,,,,
477.309,19.81330813,20.06472722,23.69571632,27.70120754,,,,
477.409,19.81932563,20.12704754,23.55674249,27.56223371,,,,
477.517,19.81988319,20.17302471,24.04226441,28.04775563,,,,
477.609,19.84792275,20.324514,24.78197876,28.78746998,,,,
477.709,19.81306655,20.23429714,24.9955963,29.00108752,,,,
477.809,19.76804038,19.68821299,23.82614382,27.83163504,,,,
477.909,19.81538891,19.84476458,24.02719263,28.03268385,,,,
478.01,19.81345278,20.24416911,24.90657209,28.91206331,,,,
478.108,19.77535298,20.053949,24.480352,28.48584322,,,,
478.208,19.80239783,19.86168628,24.18291764,28.18840886,,,,
478.309,19.80406294,19.76520709,24.47538304,28.48087426,,,,
478.41,19.79443015,19.89277036,24.39984924,28.40534046,,,,
478.519,19.82005372,20.07519484,24.52447597,28.52996719,,,,
478.608,19.72585895,19.9004479,24.20699856,28.21248978,,,,
478.709,19.829791,20.01330356,23.58942828,27.5949195,,,,
478.81,19.85057596,20.28067716,25.06628782,29.07177904,,,,
478.909,19.63837688,19.93135481,24.66395893,28.66945015,,,,
479.008,19.68083838,19.8780693,23.0903242,27.09581542,,,,
479.109,19.74317597,20.15390875,24.45730171,28.46279293,,,,
479.209,19.7955055,20.13084558,25.65062661,29.65611783,,,,
479.308,19.79556785,20.05073984,25.81773047,29.82322169,,,,
479.474,19.63322789,19.90209547,24.57546625,28.58095747,,,,
479.509,19.70590266,19.89409929,23.55284947,27.55834069,,,,
479.609,19.73024421,20.32258345,24.95019965,28.95569087,,,,
479.709,19.68876231,20.1782514,25.47332092,29.47881214,,,,
479.81,19.74054769,19.88284925,24.76095239,28.76644361,,,,
479.909,19.77353329,20.1609897,25.32485022,29.33034144,,,,
480.009,19.73619282,20.19351381,24.97314197,28.97863319,,,,
480.108,19.71825001,20.07399853,24.21621447,28.22170569,,,,
480.209,19.72469742,19.93493983,24.53821659,28.54370781,,,,
480.31,19.74992235,20.10758169,25.00387447,29.00936569,,,,
480.409,19.81619995,20.43150295,25.44841134,29.45390256,,,,
480.509,19.72672426,20.17312878,25.10732663,29.11281785,,,,
480.61,19.72772844,19.892336,23.77880462,27.78429584,,,,
480.709,19.83622634,20.12332967,24.6478016,28.65329282,,,,
480.809,19.79856727,20.24048226,25.36085899,29.36635021,,,,
480.91,19.79689715,20.23550937,24.31634681,28.32183803,,,,
481.009,19.75293126,20.23145086,23.95476779,27.96025901,,,,
481.108,19.78914573,20.18515973,24.14245456,28.14794578,,,,
481.208,19.77754968,20.18117074,24.85110808,28.85659931,,,,
481.31,19.74647416,20.12798279,24.91548532,28.92097654,,,,
481.409,19.82512112,19.88841453,24.29979109,28.30528231,,,,
481.509,19.87015721,20.18623067,24.94621802,28.95170924,,,,
481.608,19.82541427,20.28585426,25.6932318,29.69872302,,,,
481.709,19.73023791,19.89409975,24.33670817,28.34219939,,,,
481.81,19.75465819,19.89467112,23.68898133,27.69447255,,,,
481.908,19.82416884,20.0070178,24.36656056,28.37205178,,,,
482.009,19.88668426,20.16338936,24.8651413,28.87063252,,,,
482.11,19.84781266,20.10476272,24.75855419,28.76404541,,,,
482.209,19.71266787,19.90695738,23.6553857,27.66087692,,,,
482.309,19.79044715,20.12400035,23.46503334,27.47052456,,,,
482.41,19.80771127,20.12892352,24.74337366,28.74886488,,,,
482.511,19.72430614,19.98244785,24.32179172,28.32728294,,,,
482.609,19.77483141,20.12645952,23.93855577,27.94404699,,,,
482.708,19.78432341,20.30421971,25.39728757,29.40277879,,,,
482.809,19.77076212,20.10700699,25.24471454,29.25020576,,,,
482.909,19.77302323,19.89239123,24.64085444,28.64634566,,,,
483.009,19.7433918,19.7634272,24.24009097,28.24558219,,,,
483.108,19.80880136,20.04967897,24.63322882,28.63872004,,,,
483.209,19.78963884,20.41179066,25.28623703,29.29172825,,,,
483.31,19.73110947,20.00915631,24.40884305,28.41433427,,,,
483.408,19.75795924,19.76980102,24.2501631,28.25565432,,,,
483.508,19.79151007,20.03861571,24.94936742,28.95485864,,,,
483.61,19.75515112,20.10160536,24.77144524,28.77693646,,,,
483.709,19.79763017,20.13982416,24.41252652,28.41801774,,,,
483.809,19.77232533,20.0989585,24.65381912,28.65931034,,,,
483.91,19.77227313,20.0727597,24.69306246,28.69855368,,,,
484.009,19.78231603,20.10022396,24.93883092,28.94432214,,,,
484.109,19.68689066,19.96146234,24.45604692,28.46153814,,,,
484.208,19.73509623,20.02877802,23.28468779,27.29017901,,,,
484.309,19.8550773,20.2334613,25.16903735,29.17452857,,,,
484.41,19.76822082,20.01974869,25.93218418,29.9376754,,,,
484.508,19.72911999,19.94576437,23.82022496,27.82571618,,,,
484.609,19.71276038,20.11637419,23.49658745,27.50207868,,,,
484.71,19.70759231,20.10640395,24.29235368,28.2978449,,,,
484.809,19.75517971,20.23439427,25.38122849,29.38671971,,,,
484.909,19.75459566,20.11412792,25.36697595,29.37246717,,,,
485.009,19.75465462,19.82278212,24.46401426,28.46950548,,,,
485.11,19.76589309,20.16689292,25.14520979,29.15070101,,,,
485.209,19.69627616,20.00278382,24.61765975,28.62315097,,,,
485.309,19.78970369,19.67720829,23.73379137,27.7392826,,,,
485.409,19.82161762,20.19041956,25.1131418,29.11863302,,,,
485.51,19.72506206,20.19932387,25.26892148,29.2744127,,,,
485.608,19.79095367,20.08184514,24.1230551,28.12854632,,,,
485.708,19.75114253,20.00921011,24.38435647,28.38984769,,,,
485.81,19.70855264,19.96597695,23.99785383,28.00334505,,,,
485.909,19.76126369,20.37749766,24.78614291,28.79163413,,,,
486.009,19.71679328,20.10484205,25.2844367,29.28992792,,,,
486.108,19.75403693,20.11210963,23.73498998,27.7404812,,,,
486.209,19.76347772,20.46091914,24.93102,28.93651122,,,,
486.309,19.61101502,19.96679758,25.45469473,29.46018595,,,,
486.409,19.74385365,19.83599198,24.53223948,28.5377307,,,,
486.51,19.83017304,20.21040667,25.33295673,29.33844795,,,,
486.609,19.78444749,20.01873825,24.89083553,28.89632675,,,,
486.709,19.77391786,20.01004267,25.35349031,29.35898153,,,,
486.808,19.69577242,20.2372916,25.21010816,29.21559938,,,,
486.909,19.73871726,19.9358146,23.41693246,27.42242368,,,,
487.01,19.82156129,20.10628738,24.30204956,28.30754078,,,,
487.108,19.81591693,20.33242929,25.77330885,29.77880007,,,,
487.208,19.77788342,20.11070736,24.85102456,28.85651578,,,,
487.309,19.80426383,20.16929488,24.07515405,28.08064527,,,,
487.409,19.70095976,20.0384965,24.284436,28.28992722,,,,
487.509,19.7450597,20.07672971,24.33810274,28.34359396,,,,
487.61,19.84355021,20.21389659,24.89547299,28.90096421,,,,
487.709,19.75716794,20.06232252,24.92408227,28.92957349,,,,
487.81,19.75955378,20.18707569,24.20590837,28.21139959,,,,
487.908,19.79250978,20.15838345,24.91180999,28.91730121,,,,
488.01,19.81083499,19.84483543,24.58414896,28.58964018,,,,
488.11,19.79937764,19.88813968,23.83167031,27.83716153,,,,
488.208,19.72751333,20.17252617,24.25347718,28.2589684,,,,
488.309,19.7634788,20.21493984,24.41604156,28.42153278,,,,
488.436,19.77834467,20.1441618,24.6923899,28.69788112,,,,
488.509,19.71914355,19.84791824,24.39664138,28.4021326,,,,
488.609,19.75890836,19.65464702,24.28646674,28.29195796,,,,
488.708,19.75292283,20.02709881,24.88892663,28.89441785,,,,
488.81,19.73457222,20.11622524,24.57569004,28.58118126,,,,
488.91,19.79425955,19.94774357,24.25580737,28.2612986,,,,
489.008,19.7632994,19.94897435,24.67316983,28.67866105,,,,
489.11,19.64878118,19.89503896,24.50371321,28.50920443,,,,
489.209,19.70337213,20.028667,23.67199609,27.67748731,,,,
489.31,19.69988227,20.07779281,24.01551739,28.02100861,,,,
489.408,19.69069006,19.97789698,24.4241058,28.42959702,,,,
489.509,19.70775033,20.08108943,25.21106353,29.21655475,,,,
489.61,19.6409732,19.99650205,25.23984597,29.24533719,,,,
489.708,19.64621435,19.94137027,23.56918981,27.57468103,,,,
489.808,19.64472991,20.17903901,24.76388504,28.76937626,,,,
489.91,19.64328044,20.06046841,26.09169968,30.0971909,,,,
490.009,19.76572348,19.95487667,25.44180812,29.44729934,,,,
490.109,19.7225511,20.11844441,25.53335764,29.53884886,,,,
490.208,19.65059688,19.90801172,24.53199773,28.53748895,,,,
490.309,19.70657588,19.97188214,24.54177477,28.54726599,,,,
490.41,19.68932714,20.19663813,24.97583709,28.98132831,,,,
490.508,19.69432732,20.01064068,24.6803613,28.68585252,,,,
490.658,19.7133725,20.25067856,25.10358714,29.10907836,,,,
490.709,19.72843852,20.33077416,24.96636613,28.97185735,,,,
490.81,19.7221861,20.07889937,24.47910273,28.48459396,,,,
490.908,19.7302902,20.09588571,24.88509236,28.89058358,,,,
491.009,19.69939202,20.18621024,25.17622396,29.18171518,,,,
491.109,19.78558251,20.34438573,25.03898837,29.04447959,,,,
491.209,19.78811412,20.29317459,25.37848421,29.38397543,,,,
491.309,19.67915478,20.06931218,24.59367267,28.59916389,,,,
491.409,19.72217722,20.08109845,24.18696856,28.19245978,,,,
491.509,19.76965313,20.11221846,25.34257274,29.34806396,,,,
491.609,19.81850443,20.11312121,25.00308381,29.00857503,,,,
491.709,19.82274648,20.17828104,24.60329457,28.60878579,,,,
491.809,19.7251281,20.11651954,24.8628565,28.86834772,,,,
491.91,19.74842553,20.11363182,24.44025604,28.44574726,,,,
492.008,19.77260668,20.23408643,24.2621232,28.26761442,,,,
492.109,19.79943496,20.06239589,24.29936409,28.30485531,,,,
492.21,19.8208021,19.92877908,24.90923311,28.91472433,,,,
492.309,19.81777113,20.15887077,25.23270003,29.23819125,,,,
492.409,19.76533204,20.04682629,24.25358384,28.25907506,,,,
492.51,19.75811822,19.88226772,23.73330496,27.73879618,,,,
492.609,19.75123483,19.9669575,24.37853756,28.38402878,,,,
492.709,19.76685092,19.94318736,24.24953968,28.2550309,,,,
492.808,19.86497909,20.24001716,24.5083796,28.51387082,,,,
492.91,19.69945091,20.20461266,24.8453061,28.85079732,,,,
493.009,19.68527147,19.99357701,23.86966647,27.87515769,,,,
493.108,19.77028739,19.9377185,24.41652563,28.42201685,,,,
493.209,19.75061777,19.88824581,25.17476206,29.18025328,,,,
493.309,19.70888566,20.07163706,24.37512826,28.38061948,,,,
493.41,19.66428729,20.21045993,24.71439093,28.71988215,,,,
493.508,19.72144778,19.97948858,25.23297722,29.23846844,,,,
493.609,19.72654797,19.82221139,25.06443396,29.06992518,,,,
493.709,19.69195113,19.86386458,24.81795294,28.82344416,,,,
493.873,19.70970479,19.82238902,24.51338409,28.51887531,,,,
493.908,19.74042407,20.15923845,24.9535901,28.95908132,,,,
494.009,19.74460092,20.27944942,24.85461385,28.86010507,,,,
494.11,19.71882952,19.90580645,24.40610467,28.41159589,,,,
494.208,19.63753765,19.97002575,24.59043342,28.59592464,,,,
494.309,19.65530633,20.20655842,24.24632167,28.25181289,,,,
494.409,19.70962213,20.22962132,24.31025382,28.31574504,,,,
494.51,19.72699695,20.1096499,25.38903052,29.39452174,,,,
494.608,19.63074563,19.94449717,25.49704344,29.50253466,,,,
494.709,19.71493747,20.10425966,24.84561516,28.85110638,,,,
494.81,19.69984918,20.13264648,24.98866268,28.9941539,,,,
494.909,19.64322686,20.0268944,24.53611078,28.541602,,,,
495.008,19.74574831,20.11036378,24.91423793,28.91972915,,,,
495.11,19.79708338,20.09430602,25.97798255,29.98347377,,,,
495.209,19.76152365,20.04406525,25.07189603,29.07738725,,,,
495.309,19.67584308,20.06175513,24.04338102,28.04887224,,,,
495.408,19.68751581,19.97479656,24.02737704,28.03286826,,,,
495.51,19.75580674,20.0191334,24.60406016,28.60955138,,,,
495.61,19.72755557,20.3267736,25.32848158,29.3339728,,,,
495.708,19.7125057,20.1746737,24.66557875,28.67106997,,,,
495.809,19.74641595,19.9374178,24.44443897,28.44993019,,,,
495.91,19.7460987,20.10071876,24.85337795,28.85886917,,,,
496.019,19.76479538,19.99217652,24.72579178,28.731283,,,,
496.109,19.75517925,20.05654711,24.78766973,28.79316095,,,,
496.21,19.73161916,20.16072371,24.9197368,28.92522802,,,,
496.309,19.75462792,20.18186197,24.59045949,28.59595071,,,,
496.409,19.76114435,20.19556171,24.55425735,28.55974857,,,,
496.509,19.63484758,19.92818461,24.4931299,28.49862112,,,,
496.609,19.64562215,19.93180223,23.8974043,27.90289552,,,,
496.709,19.81292845,20.19786739,25.24255129,29.24804251,,,,
496.808,19.77685864,20.14479369,25.87478768,29.8802789,,,,
496.909,19.70138542,20.04227237,24.8433308,28.84882202,,,,
497.01,19.66690872,20.07972291,24.8391861,28.84467732,,,,
497.109,19.73025543,20.03148792,24.6506676,28.65615882,,,,
497.208,19.8094974,20.10084761,24.94126422,28.94675544,,,,
497.309,19.80321368,20.03549276,25.26155395,29.26704517,,,,
497.41,19.77316529,19.83854535,24.60236835,28.60785957,,,,
497.51,19.77271362,20.17632173,24.56088228,28.5663735,,,,
497.608,19.70490237,20.18068712,24.39923161,28.40472283,,,,
497.709,19.71311572,19.89584973,23.92077925,27.92627047,,,,
497.81,19.7595544,20.11096739,24.55091909,28.55641031,,,,
497.909,19.73966068,20.31094578,24.94863022,28.95412144,,,,
498.008,19.75285065,20.32869739,24.86905589,28.87454711,,,,
498.109,19.71512171,20.03418196,24.68756646,28.69305768,,,,
498.209,19.70019346,19.78988921,24.5095035,28.51499472,,,,
498.309,19.80307475,20.05659903,25.11460771,29.12009893,,,,
498.408,19.73243894,20.18345285,25.5665151,29.57200632,,,,
498.51,19.69871227,20.09654124,24.2035766,28.20906782,,,,
498.609,19.76230547,20.06172808,24.24847515,28.25396637,,,,
498.708,19.80189052,19.84603015,25.19551776,29.20100898,,,,
498.809,19.72899562,19.85261688,24.54809542,28.55358664,,,,
498.909,19.706007,20.01320808,24.07960466,28.08509588,,,,
499.014,19.75779081,20.08578654,24.19862235,28.20411357,,,,
499.173,19.81883128,20.22355003,24.70142517,28.70691639,,,,
499.21,19.71568831,20.18602576,24.89037408,28.8958653,,,,
499.31,19.65637561,19.79070128,23.9077998,27.91329102,,,,
499.409,19.69196913,19.94426682,23.92593106,27.93142228,,,,
499.508,19.74555001,20.23768589,24.6669484,28.67243962,,,,
499.609,19.74199251,19.96865852,25.08148706,29.08697828,,,,
499.709,19.69425545,19.83429117,25.13625755,29.14174877,,,,
499.809,19.64592352,19.90068198,24.58179657,28.58728779,,,,
499.908,19.70671417,20.09822862,24.0656625,28.07115372,,,,
500.009,19.69952086,20.13772413,24.70914518,28.7146364,,,,
500.111,19.62974056,19.93087943,24.92671949,28.93221071,,,,
500.213,19.72323927,20.01008089,24.67436046,28.67985168,,,,
500.31,19.73775155,20.13547485,25.72075102,29.72624224,,,,
500.409,19.62431265,19.9750165,25.13618395,29.14167517,,,,
500.51,19.63536203,19.86931277,23.82725827,27.8327495,,,,
500.608,19.65993021,19.9679381,24.98419267,28.98968389,,,,
500.709,19.72048007,20.15671585,25.66861493,29.67410615,,,,
500.81,19.71681892,20.3004024,25.49764906,29.50314028,,,,
500.909,19.62598965,20.03909327,24.59781034,28.60330156,,,,
501.008,19.72718675,19.79029351,24.50434227,28.50983349,,,,
501.11,19.70819661,20.23630661,25.32599394,29.33148516,,,,
501.21,19.67228707,20.27779831,24.97950742,28.98499864,,,,
501.308,19.70302324,20.11262744,24.64368808,28.6491793,,,,
501.409,19.7324469,20.30163807,24.9164806,28.92197182,,,,
501.509,19.6958095,20.30484036,24.91488654,28.92037776,,,,
501.61,19.7015176,20.10329774,24.77983756,28.78532878,,,,
501.708,19.67407733,20.02504316,25.02048611,29.02597733,,,,
501.809,19.75747785,20.11898102,25.03133482,29.03682604,,,,
501.91,19.87963875,20.28184411,25.8769134,29.88240462,,,,
502.009,19.77938807,20.09540435,26.00932072,30.01481194,,,,
502.108,19.67272394,20.00474571,23.89254083,27.89803205,,,,
502.21,19.78450783,20.15639164,23.88057636,27.88606758,,,,
502.309,19.8650132,20.12950629,25.14713725,29.15262847,,,,
502.41,19.83392323,20.07802215,24.8550926,28.86058382,,,,
502.509,19.76797639,20.06843133,24.28075271,28.28624393,,,,
502.609,19.74994282,20.03327508,23.90671752,27.91220874,,,,
502.71,19.78296828,20.18171384,24.1322839,28.13777512,,,,
502.808,19.74176439,20.18321369,24.31569348,28.3211847,,,,
502.909,19.74767766,19.84994596,24.09987263,28.10536385,,,,
503.009,19.81443279,20.14050263,24.93560524,28.94109646,,,,
503.11,19.74143873,20.34736899,25.0826042,29.08809542,,,,
503.208,19.73968382,19.92376525,24.31373252,28.31922374,,,,
503.309,19.75792816,19.66846531,24.25094823,28.25643945,,,,
503.409,19.77246163,19.80333359,24.76944837,28.77493959,,,,
503.509,19.79274238,20.19964612,24.72607142,28.73156264,,,,
503.608,19.7306606,20.18999028,24.79164587,28.79713709,,,,
503.709,19.62382911,19.70389604,23.76455962,27.77005084,,,,
503.81,19.76493126,19.8940045,23.89076427,27.89625549,,,,
503.909,19.72060504,19.99708919,25.84187674,29.84736796,,,,
504.009,19.65198639,19.86628262,24.90818867,28.91367989,,,,
504.11,19.70850432,20.06940306,23.96026459,27.96575581,,,,
504.273,19.71755392,20.21488307,25.1404324,29.14592362,,,,
504.308,19.71288174,20.00606767,25.13465506,29.14014628,,,,
504.409,19.61772452,19.9088975,24.82668549,28.83217671,,,,
504.51,19.61673327,19.85480493,23.95171641,27.95720763,,,,
504.609,19.75496557,19.9873993,24.36655457,28.37204579,,,,
504.709,19.71811863,20.30508475,25.82944126,29.83493248,,,,
504.809,19.63836235,20.0289685,25.38298902,29.38848024,,,,
504.909,19.64996577,19.85092532,24.29679696,28.30228818,,,,
505.01,19.67151769,20.21034407,24.5343176,28.53980882,,,,
505.108,19.70413102,20.24990358,24.96499956,28.97049078,,,,
505.209,19.69519233,20.12513133,25.36075562,29.36624684,,,,
505.31,19.68809831,19.98272766,25.59149915,29.59699037,,,,
505.409,19.71356796,20.06334168,25.23419539,29.23968661,,,,
505.508,19.76967154,20.15132652,25.33848029,29.34397151,,,,
505.609,19.65948575,19.86614873,24.88869764,28.89418886,,,,
505.71,19.68452191,19.9326281,23.99327956,27.99877078,,,,
505.808,19.75523427,20.26807186,25.18563386,29.19112508,,,,
505.909,19.72944258,20.25373253,25.61408956,29.61958078,,,,
506.01,19.71638983,20.03708474,24.10971866,28.11520988,,,,
506.109,19.68353165,19.91451679,23.95413784,27.95962906,,,,
506.209,19.73054774,20.08033764,24.50527086,28.51076208,,,,
506.31,19.74166248,20.38406974,25.14024086,29.14573208,,,,
506.409,19.71344507,20.33540311,24.93369405,28.93918527,,,,
506.509,19.73373281,19.9134433,24.06250377,28.06799499,,,,
506.609,19.74046748,20.09579328,24.87269702,28.87818824,,,,
506.709,19.67564132,20.11168873,25.08268116,29.08817238,,,,
506.809,19.68651529,19.79177318,24.43448347,28.43997469,,,,
506.909,19.77528908,19.99758217,24.96422686,28.96971808,,,,
507.009,19.80614037,20.06808268,25.45407666,29.45956788,,,,
507.109,19.81108827,20.12004783,25.18273324,29.18822446,,,,
507.209,19.69978045,20.01518513,24.33639896,28.34189018,,,,
507.309,19.67028629,19.99602699,23.36597426,27.37146548,,,,
507.41,19.81114322,20.14598024,24.33201692,28.33750814,,,,
507.509,19.80245392,20.10477887,26.0286409,30.03413212,,,,
507.609,19.73818289,19.94745299,24.73295483,28.73844605,,,,
507.708,19.73125631,20.04893891,23.83238264,27.83787386,,,,
507.81,19.71389676,20.12550286,24.65122392,28.65671514,,,,
507.909,19.74755282,20.01275687,24.8894141,28.89490532,,,,
508.009,19.74380218,20.03426878,24.80266215,28.80815337,,,,
508.109,19.72244426,20.01648676,24.63558044,28.64107167,,,,
508.21,19.76655244,20.18823004,24.9876653,28.99315652,,,,
508.309,19.70194523,20.30960586,25.15089733,29.15638855,,,,
508.409,19.72081872,19.74247074,24.08419962,28.08969084,,,,
508.51,19.76247827,19.81977278,24.42189211,28.42738333,,,,
508.609,19.78679378,20.3524604,25.37491675,29.38040797,,,,
508.71,19.71870045,20.30372267,24.74731514,28.75280636,,,,
508.808,19.7083006,20.02176278,24.44670011,28.45219133,,,,
508.909,19.69251915,19.80153648,24.78282275,28.78831397,,,,
509.01,19.75035443,19.92144761,24.96085236,28.96634358,,,,
509.11,19.79771151,20.08271541,25.46151959,29.46701081,,,,
509.208,19.71014003,20.03385787,24.78494331,28.79043453,,,,
509.31,19.7810736,20.11026505,23.80892706,27.81441828,,,,
509.409,19.77123941,20.10008692,24.9229542,28.92844542,,,,
509.51,19.71031851,19.91846268,24.6682418,28.67373302,,,,
509.609,19.68890798,19.97163481,23.4189284,27.42441962,,,,
509.71,19.71263614,20.14187613,23.95874556,27.96423678,,,,
509.81,19.79707345,20.06936931,25.1645231,29.17001432,,,,
509.908,19.71207946,20.14594922,25.4719766,29.47746782,,,,
510.009,19.65291488,20.06017779,24.43617966,28.44167088,,,,
510.109,19.68247034,19.89107042,23.85438787,27.85987909,,,,
510.214,19.68822845,20.14266675,25.0767847,29.08227592,,,,
510.309,19.69757933,20.07296085,25.41836326,29.42385449,,,,
510.409,19.73970189,19.84057171,25.12081174,29.12630296,,,,
510.51,19.70720005,19.88176666,25.0978771,29.10336833,,,,
510.61,19.69215445,19.95014084,24.64100212,28.64649334,,,,
510.708,19.74112469,19.99557419,24.27778226,28.28327348,,,,
510.809,19.68721271,19.90238187,24.58598739,28.59147861,,,,
510.91,19.66077814,20.09516497,24.36558662,28.37107784,,,,
511.009,19.74241337,20.31285041,24.87096461,28.87645583,,,,
511.109,19.66660514,20.02411,25.32170045,29.32719167,,,,
511.209,19.65430803,19.81530884,24.23849266,28.24398388,,,,
511.31,19.66995386,20.09126621,24.49999427,28.50548549,,,,
511.408,19.67204599,20.26099652,25.65950588,29.6649971,,,,
511.509,19.75914881,20.1845063,25.29261075,29.29810197,,,,
511.609,19.71313601,20.16746275,24.90624868,28.9117399,,,,
511.709,19.68946406,19.96564198,24.46284636,28.46833758,,,,
511.809,19.68189908,19.97854351,24.94902966,28.95452088,,,,
511.909,19.66684388,20.20603932,25.28163922,29.28713044,,,,
512.01,19.7360043,20.04745488,24.69695133,28.70244255,,,,
512.11,19.82069143,20.10141641,25.39992408,29.4054153,,,,
512.209,19.73012968,20.21997065,25.60594635,29.61143757,,,,
512.31,19.67646714,20.13869799,24.35010372,28.35559494,,,,
512.409,19.72987971,20.12358165,24.01621355,28.02170477,,,,
512.51,19.72604692,20.01484273,24.85014477,28.85563599,,,,
512.61,19.83100017,20.13670282,25.51645015,29.52194137,,,,
512.774,19.8276186,20.12324064,25.64160108,29.6470923,,,,
512.809,19.71298699,19.9657869,24.18575003,28.19124125,,,,
512.908,19.71594794,20.08668362,23.32923679,27.33472801,,,,
513.01,19.77557505,20.08924089,24.65331499,28.65880621,,,,
513.109,19.78501003,20.00517813,24.77218973,28.77768095,,,,
513.21,19.75423044,20.12843888,24.2664079,28.27189912,,,,
513.308,19.73423273,20.2303083,24.48162298,28.4871142,,,,
513.409,19.75436648,20.07059302,24.35340091,28.35889213,,,,
513.51,19.74624174,19.95602731,24.66915874,28.67464996,,,,
513.609,19.73451092,19.89274391,24.50822868,28.5137199,,,,
513.709,19.71858905,19.965894,24.5665527,28.57204392,,,,
513.809,19.73236291,20.22303267,24.8918286,28.89731982,,,,
513.91,19.67315751,19.93516794,24.4217099,28.42720112,,,,
514.009,19.71894221,19.63868588,24.28875569,28.29424691,,,,
514.11,19.69956895,19.7630289,24.91066486,28.91615608,,,,
514.209,19.72717934,19.88216476,24.82152403,28.82701525,,,,
514.31,19.78720161,20.08009439,24.38057108,28.3860623,,,,
514.408,19.74847491,20.06050608,24.46333595,28.46882717,,,,
514.509,19.64804748,19.92044996,23.91633688,27.9218281,,,,
514.61,19.68745226,19.98152741,24.3349407,28.34043192,,,,
514.709,19.67853844,20.0177021,24.70252714,28.70801836,,,,
514.808,19.6837026,20.01070179,24.065593,28.07108422,,,,
514.909,19.69334402,20.0970278,25.29715175,29.30264297,,,,
515.01,19.66035295,19.97218498,25.89903043,29.90452165,,,,
515.109,19.69714728,19.98700326,24.90891039,28.91440161,,,,
515.209,19.61692052,20.0216911,24.39564826,28.40113948,,,,
515.31,19.68518506,19.87400519,24.63898528,28.6444765,,,,
515.41,19.71798958,20.04143032,25.62142369,29.62691492,,,,
515.509,19.69294799,20.23725566,25.77892237,29.78441359,,,,
515.609,19.68621555,19.92145752,24.87907639,28.88456761,,,,
515.71,19.67297678,19.98199038,24.79011627,28.79560749,,,,
515.81,19.67404616,20.08194551,24.74077759,28.74626881,,,,
515.908,19.71614296,20.09729272,24.69060578,28.696097,,,,
516.009,19.71852773,20.24383433,25.19269157,29.19818279,,,,
516.11,19.65335672,20.16866685,25.13362257,29.13911379,,,,
516.209,19.75280334,20.11000344,24.86908903,28.87458025,,,,
516.309,19.75773084,20.00713576,25.44129177,29.44678299,,,,
516.41,19.68571863,19.99331855,24.75474956,28.76024078,,,,
516.509,19.74618775,20.29085317,24.40979522,28.41528644,,,,
516.61,19.8073639,20.32122702,25.29491577,29.30040699,,,,
516.709,19.79917207,20.12939631,24.7642322,28.76972342,,,,
516.81,19.76441323,20.12198748,24.03744196,28.04293318,,,,
516.911,19.69596877,20.02193226,24.40761656,28.41310778,,,,
517.009,19.7638598,20.05370988,24.74247695,28.74796817,,,,
517.109,19.804146,20.305778,25.22550024,29.23099146,,,,
517.209,19.81326378,20.02426769,25.11895075,29.12444197,,,,
517.31,19.78529054,19.85863358,25.01035516,29.01584638,,,,
517.409,19.72369023,20.16479924,24.58006073,28.58555195,,,,
517.509,19.75291108,20.0598792,23.84633478,27.851826,,,,
517.61,19.83879299,19.93374827,24.47325757,28.47874879,,,,
517.709,19.80951228,19.94763008,25.38410423,29.38959545,,,,
517.808,19.85404955,20.00937696,24.82439094,28.82988216,,,,
517.909,19.84013224,20.11328473,24.00803073,28.01352195,,,,
518.074,19.71664301,19.98876834,23.66636661,27.67185783,,,,
518.109,19.73657675,19.99549011,23.41402017,27.41951139,,,,
